11	0.0350391	0.0206342	0.0470598	-0.0302334	-0.00754914	-0.0309848968		11	0.0350699	0.00817073	0.0420125	-0.0257382	9.37E-05	-0.0234588904		11	0.0338951	0.00781411	0.0259314	-0.0236748	0.00246178	-0.0263611393		11	0.0338137	0.0209202	0.0321856	-0.01061231	-0.00566275	-0.0268590287		11	0.0526545	0.014227	0.0431511	-0.0320326	-0.00209396	-0.035877974		11	0.0555082	0.00738914	0.0281957	-0.03078224	-0.00697432	-0.024311936		11	0.0637687	0.0162887	0.0496994	-0.0249541	0.00815699	-0.015734422		11	0.0571306	0.0054465	0.0542725	-0.0129051	-0.00436024	-0.0305976572		11	-0.0147815	0.00144015	-0.00466257	0.010585	0.00181401	-0.0217923552		11	0.045859975	0.0126113225	0.0403135	-0.0238665938	-0.0019909949	-0.0267732431		11	0.0125856566	0.0062206512	0.0104139232	0.0080675611	0.0053717102	0.0060277456
12	0.0457235	0.0183442	0.0512954	-0.032673	-0.00959039	-0.034384768		12	0.0309717	0.000364204	0.0361961	-0.0203986	0.00259419	-0.0219824		12	0.0405426	-0.000510388	0.0307013	-0.0322424	0.0052507	-0.0323703467		12	0.0381749	0.0222484	0.026451	-0.017029	-0.00857149	-0.0191810432		12	0.0386247	0.0103199	0.0294852	-0.0350199	-0.00311256	-0.0281066368		12	0.0542201	0.00951591	0.026785	-0.03835672	-0.00684348	-0.0233635072		12	0.0555107	0.0180162	0.0370984	-0.0364034	0.0021387	-0.0043442995		12	0.0606178	0.00312193	0.0521063	-0.0262112	-0.0100374	-0.0356559104		12	-0.00444592	-0.00427201	-0.00832037	0.00399828	-0.00120897	-0.0340343168		12	0.04554825	0.0101775445	0.0362648375	-0.0297917775	-0.0035214663	-0.024923614		12	0.0102915195	0.0087392187	0.0102863603	0.0077703912	0.0061223779	0.0102668055
13	0.0468331	0.018128	0.0539933	-0.030285	-0.0112293	-0.0331330428		13	0.032389	-0.000665604	0.0329192	-0.0233116	0.00180218	-0.0206792388		13	0.0436532	0.0013504	0.0292554	-0.0386535	-0.001621345	-0.04476934		13	0.0441429	0.0205055	0.0249077	-0.02575365	-0.00931696	-0.02063655		13	0.0330196	0.00716337	0.0245466	-0.0341489	-0.00466217	-0.0306623196		13	0.0569404	0.00887884	0.0278374	-0.04000776	-0.00659284	-0.0232013628		13	0.0580918	0.0160953	0.0375764	-0.034979	0.000720998	-0.0127179809		13	0.0642606	0.0023173	0.055364	-0.03562825	-0.0098709	-0.04146186		13	0.00142653	-0.0027036	-0.0115259	-0.00105209	0.00134025	-0.0306432984		13	0.047416325	0.0092216383	0.0358	-0.0328459575	-0.0050962921	-0.0284077119		13	0.0116294339	0.0081559256	0.0124022859	0.0059374231	0.0049879549	0.0110771299
14	0.0433314	0.0185545	0.0532462	-0.0287532	-0.0137761	-0.0303267624		14	0.0334454	0.000891995	0.0350145	-0.0323794	0.000496526	-0.0202278648		14	0.0439183	0.00231306	0.0290528	-0.0405687	-0.00332553	-0.0628533067		14	0.0458304	0.0186211	0.0239962	-0.0433510245	-0.0127469	-0.0189992		14	0.0391525	0.00810118	0.026428	-0.0362789	-0.00311114	-0.0339886712		14	0.0553957	0.00864136	0.0257405	-0.03884528	-0.00921421	-0.0230217944		14	0.0557946	0.0110492	0.0372636	-0.0322224	-0.00578648	-0.012291525		14	0.0608268	0.00433204	0.0623518	-0.0431174	-0.00640915	-0.0381460552		14	0.00693577	-0.00226498	-0.00937051	-0.00851173	-0.000418411	-0.0379227024		14	0.0472118875	0.0090630544	0.0366367	-0.0369395381	-0.006734123	-0.0299818975		14	0.0093219242	0.0067739281	0.014042837	0.0054323716	0.0049269549	0.0157684554
15	0.0383808	0.0173119	0.0499216	-0.0293327	-0.0153116	-0.03166779		15	0.0318736	0.00187904	0.0347369	-0.035927	-0.00171722	-0.01628319		15	0.0442305	0.00352395	0.0304434	-0.0423813	-0.003543505	-0.0482055		15	0.0389198	0.0169587	0.0214241	-0.0529881	-0.0126704	-0.0089206656		15	0.0420917	0.00662446	0.0271592	-0.0361028	-0.000337721	-0.031689966		15	0.0532393	0.00771254	0.0218895	-0.0382916	-0.0115043	-0.023423862		15	0.0528462	0.00898813	0.0409354	-0.0324995	-0.0092181	-0.026287492		15	0.0514469	0.00662316	0.0643555	-0.04653235	0.00264468	-0.040490758		15	0.0120544	-0.00293956	-0.00218035	-0.019609	-0.00290661	-0.059366384		15	0.0441286	0.008702735	0.0363582	-0.0392569188	-0.0064572708	-0.028371153		15	0.007810909	0.0056740903	0.0148486223	0.0077215884	0.0065612424	0.0126232559
16	0.0367828	0.0154322	0.0462556	-0.0323674	-0.0136215	-0.03167604		16	0.0316251	0.00178999	0.0340144	-0.039158	-0.00302745	-0.0126637157		16	0.0428313	0.00493053	0.0295494	-0.0430286	-0.003311445	-0.05261952		16	0.030536	0.0161083	0.0121656	-0.0597915	-0.0139501	0.000356712		16	0.0392612	0.00702539	0.0250134	-0.0356791	0.00168312	-0.02475		16	0.0524474	0.00744518	0.0221162	-0.03714064	-0.0101589	-0.02383128		16	0.0494834	0.0103802	0.0402898	-0.0329564	-0.01376342	-0.0308829312		16	0.0489572	0.00726407	0.0650285	-0.0491091	0.0062732	-0.0413227426		16	0.0130076	-0.00204384	0.00125772	-0.0209683	-0.00324645	-0.0719620704		16	0.04149055	0.0087969825	0.0343041125	-0.0411538425	-0.0062345619	-0.0271736897		16	0.0083319426	0.0049475994	0.0163459126	0.0093245049	0.0077840908	0.016332369
17	0.0350595	0.0129843	0.0425752	-0.0297041	-0.011988	-0.0312598792		17	0.0306053	0.0020616	0.0303393	-0.0359574	-0.00245301	-0.0071529436		17	0.0411013	0.00723633	0.0296302	-0.0415425	-0.003416335	-0.0547669067		17	0.0231548	0.0109115	0.00877479	-0.0527331	-0.00726745	-0.0057381302		17	0.0412916	0.00707457	0.0250611	-0.0399703	0.000802188	-0.02776554		17	0.0446595	0.00415898	0.0174874	-0.03021504	-0.00866388	-0.0187441408		17	0.0479265	0.0118524	0.0373835	-0.0363659	-0.0183839	-0.0410042732		17	0.0443612	0.00605955	0.0565499	-0.0433827	0.002694995	-0.0393860412		17	0.0122125	-0.00153343	0.00122381	-0.0209427	-0.004887	-0.0747028964		17	0.0385199625	0.0077924038	0.0309751738	-0.03873388	-0.006084424	-0.0282272319		17	0.0083267821	0.0038366519	0.0148403914	0.0075064782	0.0069589814	0.0170769293
18	0.0314307	0.010998	0.0363366	-0.0204994	-0.00778752	-0.0298172776		18	0.0303712	0.00142514	0.025458	-0.0322696	-0.000773573	-0.0010319032		18	0.036866	0.0115408	0.0286472	-0.0375325	-0.00363015	-0.0567266533		18	0.0156538	0.00638363	0.00548626	-0.03688205	-0.00244984	-0.0104576745		18	0.0398979	0.00586407	0.0261712	-0.0356171	0.00170845	-0.0307885424		18	0.0378865	0.00195012	0.0141467	-0.02470816	-0.00918951	-0.0152330737		18	0.0253689	0.00332018	0.029038	-0.0193404	-0.00871519	-0.0380060648		18	0.0322545	0.00192202	0.0439305	-0.031305	-0.001777345	-0.0258994472		18	0.0112423	-0.00800767	0.000559014	-0.0179951	-0.0168869	-0.0835904696		18	0.0312161875	0.005425495	0.0261518075	-0.0297692763	-0.0040768348	-0.0259950796		18	0.0078376597	0.0040417093	0.0119883169	0.0073092238	0.0040344644	0.0173480379
19	0.0259773	0.00797702	0.0291964	-0.0106905	-0.0043216	-0.0225925128		19	0.00654036	0.001908	0.00834453	-0.00423348	-0.000386993	-0.0030504302		19	0.0321085	0.0126535	0.0270009	-0.0331275	-0.00336798	-0.05741372		19	0.00565223	0.00491625	0.00462165	-0.0216854	0.00101097	-0.0046621489		19	0.0411529	0.00366738	0.0297397	-0.0345721	0.00467218	-0.0494578656		19	0.0297526	-8.25E-05	0.0119834	-0.01801344	-0.0126918	-0.0181137528		19	0.0028113	-0.00521204	0.0206925	-0.0023149	-0.001559199	-0.0347917284		19	0.0199627	-0.00307492	0.0370107	-0.0205045	-0.004829355	-0.0270161892		19	0.00860108	-0.0107649	-0.000782254	-0.0141578	-0.0270775	-0.0866478756		19	0.0204947363	0.0028440838	0.0210737225	-0.0181427275	-0.0026842221	-0.0271372935		19	0.0141694711	0.0058177115	0.0116231178	0.0120245932	0.0051020413	0.0194967521
20	0.0268002	0.00517245	0.0243181	-0.00947214	-0.00283313	-0.0084419984		20	0.0210963	0.00129235	0.0153694	-0.01693954	0.00400214	0.0078219152		20	0.0262591	0.00711851	0.0285194	-0.0257024	-0.002355775	-0.0549517333		20	0.00444497	0.00366501	0.00246916	-0.016750455	0.000476147	0.0002209856		20	0.0217272	0.000524819	0.0186599	-0.0193663	0.00308713	-0.03352448		20	0.0138695	-0.00115226	0.00529279	-0.00742952	-0.00553067	-0.0092666112		20	-0.000197463	-0.01374426	0.012347	0.00147106	-0.002246879	-0.0031361264		20	0.0388095	-0.0106964	0.0311003	-0.01578345	-0.002632165	0.0109220848		20	0.00314157	-0.00366442	-0.00418993	-0.0093109	-0.0210298	-0.060473776		20	0.0191011634	-0.0009774726	0.0172595063	-0.0137465931	-0.0010041503	-0.0112944955		20	0.0126740324	0.0074623537	0.0104183868	0.0083464504	0.0032480552	0.0222664211
